isin,lei,figi,ticker,mic_code,exchange,permid,company_name,country,sector,industry,employees,year_of_disclosure,reporting_period,metric,hazardousness,treatment_method,value,unit,incomplete_boundaries,source_names,source_urls,company_id,document_id,document_urls
Available Upon Request,894500UZJ5LG1F8J1U58,BBG00Q70B4D9,BNTX,XNGS,NASDAQ/NGS (GLOBAL SELECT MARKET),5071170280,Biontech SE,Germany,Healthcare,Biotechnology,6772,2023,2019,Non-Hazardous Waste Recovered,Non-Hazardous,Recovered,0,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://investors.biontech.de/esg""]",291e1ec0-d8ad-4872-bf90-4e343443b1a5,330d2101-66c6-402b-811e-7e0debe22b88,"[""https://investors.biontech.de/static-files/8ff855e7-a78b-463f-9df9-38a307959c45""]"
Available Upon Request,894500UZJ5LG1F8J1U58,BBG00Q70B4D9,BNTX,XNGS,NASDAQ/NGS (GLOBAL SELECT MARKET),5071170280,Biontech SE,Germany,Healthcare,Biotechnology,6772,2023,2019,Hazardous Waste Recovered,Hazardous,Recovered,0,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://investors.biontech.de/esg""]",291e1ec0-d8ad-4872-bf90-4e343443b1a5,330d2101-66c6-402b-811e-7e0debe22b88,"[""https://investors.biontech.de/static-files/8ff855e7-a78b-463f-9df9-38a307959c45""]"
Available Upon Request,894500UZJ5LG1F8J1U58,BBG00Q70B4D9,BNTX,XNGS,NASDAQ/NGS (GLOBAL SELECT MARKET),5071170280,Biontech SE,Germany,Healthcare,Biotechnology,6772,2023,2019,Non-Hazardous Waste Disposed,Non-Hazardous,Disposed,157,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://investors.biontech.de/esg""]",291e1ec0-d8ad-4872-bf90-4e343443b1a5,330d2101-66c6-402b-811e-7e0debe22b88,"[""https://investors.biontech.de/static-files/8ff855e7-a78b-463f-9df9-38a307959c45""]"
Available Upon Request,894500UZJ5LG1F8J1U58,BBG00Q70B4D9,BNTX,XNGS,NASDAQ/NGS (GLOBAL SELECT MARKET),5071170280,Biontech SE,Germany,Healthcare,Biotechnology,6772,2023,2019,Total Waste Generated,Total,Total Generated,371,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://investors.biontech.de/esg""]",291e1ec0-d8ad-4872-bf90-4e343443b1a5,330d2101-66c6-402b-811e-7e0debe22b88,"[""https://investors.biontech.de/static-files/8ff855e7-a78b-463f-9df9-38a307959c45""]"
Available Upon Request,549300ZWF2ZJDD9EOR96,BBG01498FQC6,IVG,MTAA,EURONEXT MILAN,5081175914,Iveco Group NV,Italy,Industrials,Farm & Heavy Construction Machinery,36046,2023,2023,Hazardous Waste Disposed,Hazardous,Disposed,2314,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.ivecogroup.com/sustainability/publications/sustainability_report_2022""]",298bfad9-40d2-4665-acee-a1e0c5d86d83,e64e61c0-2e34-4296-bf1c-79bfa48be9c0,"[""https://www.ivecogroup.com/-/media/sustainability/publications/sustainability_report/docs/2023_Iveco_Group_Sustainability_Report.pdf?rev=6f08876daf884b26886acab84d7bcd87""]"
Available Upon Request,549300ZWF2ZJDD9EOR96,BBG01498FQC6,IVG,MTAA,EURONEXT MILAN,5081175914,Iveco Group NV,Italy,Industrials,Farm & Heavy Construction Machinery,36046,2023,2023,Total Hazardous Waste Generated,Hazardous,Total Generated,6330,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.ivecogroup.com/sustainability/publications/sustainability_report_2022""]",298bfad9-40d2-4665-acee-a1e0c5d86d83,e64e61c0-2e34-4296-bf1c-79bfa48be9c0,"[""https://www.ivecogroup.com/-/media/sustainability/publications/sustainability_report/docs/2023_Iveco_Group_Sustainability_Report.pdf?rev=6f08876daf884b26886acab84d7bcd87""]"
Available Upon Request,549300ZWF2ZJDD9EOR96,BBG01498FQC6,IVG,MTAA,EURONEXT MILAN,5081175914,Iveco Group NV,Italy,Industrials,Farm & Heavy Construction Machinery,36046,2023,2023,Non-Hazardous Waste Disposed,Non-Hazardous,Disposed,4337,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.ivecogroup.com/sustainability/publications/sustainability_report_2022""]",298bfad9-40d2-4665-acee-a1e0c5d86d83,e64e61c0-2e34-4296-bf1c-79bfa48be9c0,"[""https://www.ivecogroup.com/-/media/sustainability/publications/sustainability_report/docs/2023_Iveco_Group_Sustainability_Report.pdf?rev=6f08876daf884b26886acab84d7bcd87""]"
Available Upon Request,549300ZWF2ZJDD9EOR96,BBG01498FQC6,IVG,MTAA,EURONEXT MILAN,5081175914,Iveco Group NV,Italy,Industrials,Farm & Heavy Construction Machinery,36046,2023,2023,Total Waste Generated,Total,Total Generated,80279,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.ivecogroup.com/sustainability/publications/sustainability_report_2022""]",298bfad9-40d2-4665-acee-a1e0c5d86d83,e64e61c0-2e34-4296-bf1c-79bfa48be9c0,"[""https://www.ivecogroup.com/-/media/sustainability/publications/sustainability_report/docs/2023_Iveco_Group_Sustainability_Report.pdf?rev=6f08876daf884b26886acab84d7bcd87""]"
Available Upon Request,549300ZWF2ZJDD9EOR96,BBG01498FQC6,IVG,MTAA,EURONEXT MILAN,5081175914,Iveco Group NV,Italy,Industrials,Farm & Heavy Construction Machinery,36046,2023,2023,Non-Hazardous Waste Recovered,Non-Hazardous,Recovered,69613,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.ivecogroup.com/sustainability/publications/sustainability_report_2022""]",298bfad9-40d2-4665-acee-a1e0c5d86d83,e64e61c0-2e34-4296-bf1c-79bfa48be9c0,"[""https://www.ivecogroup.com/-/media/sustainability/publications/sustainability_report/docs/2023_Iveco_Group_Sustainability_Report.pdf?rev=6f08876daf884b26886acab84d7bcd87""]"
Available Upon Request,549300ZWF2ZJDD9EOR96,BBG01498FQC6,IVG,MTAA,EURONEXT MILAN,5081175914,Iveco Group NV,Italy,Industrials,Farm & Heavy Construction Machinery,36046,2023,2023,Total Non-Hazardous Waste Generated,Non-Hazardous,Total Generated,73949,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.ivecogroup.com/sustainability/publications/sustainability_report_2022""]",298bfad9-40d2-4665-acee-a1e0c5d86d83,e64e61c0-2e34-4296-bf1c-79bfa48be9c0,"[""https://www.ivecogroup.com/-/media/sustainability/publications/sustainability_report/docs/2023_Iveco_Group_Sustainability_Report.pdf?rev=6f08876daf884b26886acab84d7bcd87""]"
Available Upon Request,549300ZWF2ZJDD9EOR96,BBG01498FQC6,IVG,MTAA,EURONEXT MILAN,5081175914,Iveco Group NV,Italy,Industrials,Farm & Heavy Construction Machinery,36046,2023,2023,Total Waste Disposed,Total,Disposed,6651,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.ivecogroup.com/sustainability/publications/sustainability_report_2022""]",298bfad9-40d2-4665-acee-a1e0c5d86d83,e64e61c0-2e34-4296-bf1c-79bfa48be9c0,"[""https://www.ivecogroup.com/-/media/sustainability/publications/sustainability_report/docs/2023_Iveco_Group_Sustainability_Report.pdf?rev=6f08876daf884b26886acab84d7bcd87""]"
Available Upon Request,549300ZWF2ZJDD9EOR96,BBG01498FQC6,IVG,MTAA,EURONEXT MILAN,5081175914,Iveco Group NV,Italy,Industrials,Farm & Heavy Construction Machinery,36046,2023,2023,Total Waste Recovered,Total,Recovered,73628,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.ivecogroup.com/sustainability/publications/sustainability_report_2022""]",298bfad9-40d2-4665-acee-a1e0c5d86d83,e64e61c0-2e34-4296-bf1c-79bfa48be9c0,"[""https://www.ivecogroup.com/-/media/sustainability/publications/sustainability_report/docs/2023_Iveco_Group_Sustainability_Report.pdf?rev=6f08876daf884b26886acab84d7bcd87""]"
Available Upon Request,549300ZWF2ZJDD9EOR96,BBG01498FQC6,IVG,MTAA,EURONEXT MILAN,5081175914,Iveco Group NV,Italy,Industrials,Farm & Heavy Construction Machinery,36046,2023,2023,Hazardous Waste Recovered,Hazardous,Recovered,4015,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.ivecogroup.com/sustainability/publications/sustainability_report_2022""]",298bfad9-40d2-4665-acee-a1e0c5d86d83,e64e61c0-2e34-4296-bf1c-79bfa48be9c0,"[""https://www.ivecogroup.com/-/media/sustainability/publications/sustainability_report/docs/2023_Iveco_Group_Sustainability_Report.pdf?rev=6f08876daf884b26886acab84d7bcd87""]"
Available Upon Request,549300ZWF2ZJDD9EOR96,BBG01498FQC6,IVG,MTAA,EURONEXT MILAN,5081175914,Iveco Group NV,Italy,Industrials,Farm & Heavy Construction Machinery,36046,2023,2022,Total Waste Generated,Total,Total Generated,78978,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.ivecogroup.com/sustainability/publications/sustainability_report_2022""]",298bfad9-40d2-4665-acee-a1e0c5d86d83,e64e61c0-2e34-4296-bf1c-79bfa48be9c0,"[""https://www.ivecogroup.com/-/media/sustainability/publications/sustainability_report/docs/2023_Iveco_Group_Sustainability_Report.pdf?rev=6f08876daf884b26886acab84d7bcd87""]"
Available Upon Request,549300ZWF2ZJDD9EOR96,BBG01498FQC6,IVG,MTAA,EURONEXT MILAN,5081175914,Iveco Group NV,Italy,Industrials,Farm & Heavy Construction Machinery,36046,2023,2022,Total Waste Disposed,Total,Disposed,5426,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.ivecogroup.com/sustainability/publications/sustainability_report_2022""]",298bfad9-40d2-4665-acee-a1e0c5d86d83,e64e61c0-2e34-4296-bf1c-79bfa48be9c0,"[""https://www.ivecogroup.com/-/media/sustainability/publications/sustainability_report/docs/2023_Iveco_Group_Sustainability_Report.pdf?rev=6f08876daf884b26886acab84d7bcd87""]"
Available Upon Request,549300ZWF2ZJDD9EOR96,BBG01498FQC6,IVG,MTAA,EURONEXT MILAN,5081175914,Iveco Group NV,Italy,Industrials,Farm & Heavy Construction Machinery,36046,2023,2022,Hazardous Waste Recovered,Hazardous,Recovered,4090,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.ivecogroup.com/sustainability/publications/sustainability_report_2022""]",298bfad9-40d2-4665-acee-a1e0c5d86d83,e64e61c0-2e34-4296-bf1c-79bfa48be9c0,"[""https://www.ivecogroup.com/-/media/sustainability/publications/sustainability_report/docs/2023_Iveco_Group_Sustainability_Report.pdf?rev=6f08876daf884b26886acab84d7bcd87""]"
Available Upon Request,549300ZWF2ZJDD9EOR96,BBG01498FQC6,IVG,MTAA,EURONEXT MILAN,5081175914,Iveco Group NV,Italy,Industrials,Farm & Heavy Construction Machinery,36046,2023,2022,Total Waste Recovered,Total,Recovered,73552,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.ivecogroup.com/sustainability/publications/sustainability_report_2022""]",298bfad9-40d2-4665-acee-a1e0c5d86d83,e64e61c0-2e34-4296-bf1c-79bfa48be9c0,"[""https://www.ivecogroup.com/-/media/sustainability/publications/sustainability_report/docs/2023_Iveco_Group_Sustainability_Report.pdf?rev=6f08876daf884b26886acab84d7bcd87""]"
Available Upon Request,549300ZWF2ZJDD9EOR96,BBG01498FQC6,IVG,MTAA,EURONEXT MILAN,5081175914,Iveco Group NV,Italy,Industrials,Farm & Heavy Construction Machinery,36046,2023,2022,Hazardous Waste Disposed,Hazardous,Disposed,2355,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.ivecogroup.com/sustainability/publications/sustainability_report_2022""]",298bfad9-40d2-4665-acee-a1e0c5d86d83,e64e61c0-2e34-4296-bf1c-79bfa48be9c0,"[""https://www.ivecogroup.com/-/media/sustainability/publications/sustainability_report/docs/2023_Iveco_Group_Sustainability_Report.pdf?rev=6f08876daf884b26886acab84d7bcd87""]"
Available Upon Request,549300ZWF2ZJDD9EOR96,BBG01498FQC6,IVG,MTAA,EURONEXT MILAN,5081175914,Iveco Group NV,Italy,Industrials,Farm & Heavy Construction Machinery,36046,2023,2022,Total Hazardous Waste Generated,Hazardous,Total Generated,6445,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.ivecogroup.com/sustainability/publications/sustainability_report_2022""]",298bfad9-40d2-4665-acee-a1e0c5d86d83,e64e61c0-2e34-4296-bf1c-79bfa48be9c0,"[""https://www.ivecogroup.com/-/media/sustainability/publications/sustainability_report/docs/2023_Iveco_Group_Sustainability_Report.pdf?rev=6f08876daf884b26886acab84d7bcd87""]"
Available Upon Request,549300ZWF2ZJDD9EOR96,BBG01498FQC6,IVG,MTAA,EURONEXT MILAN,5081175914,Iveco Group NV,Italy,Industrials,Farm & Heavy Construction Machinery,36046,2023,2022,Non-Hazardous Waste Recovered,Non-Hazardous,Recovered,69462,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.ivecogroup.com/sustainability/publications/sustainability_report_2022""]",298bfad9-40d2-4665-acee-a1e0c5d86d83,e64e61c0-2e34-4296-bf1c-79bfa48be9c0,"[""https://www.ivecogroup.com/-/media/sustainability/publications/sustainability_report/docs/2023_Iveco_Group_Sustainability_Report.pdf?rev=6f08876daf884b26886acab84d7bcd87""]"
Available Upon Request,549300ZWF2ZJDD9EOR96,BBG01498FQC6,IVG,MTAA,EURONEXT MILAN,5081175914,Iveco Group NV,Italy,Industrials,Farm & Heavy Construction Machinery,36046,2023,2022,Total Non-Hazardous Waste Generated,Non-Hazardous,Total Generated,72533,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.ivecogroup.com/sustainability/publications/sustainability_report_2022""]",298bfad9-40d2-4665-acee-a1e0c5d86d83,e64e61c0-2e34-4296-bf1c-79bfa48be9c0,"[""https://www.ivecogroup.com/-/media/sustainability/publications/sustainability_report/docs/2023_Iveco_Group_Sustainability_Report.pdf?rev=6f08876daf884b26886acab84d7bcd87""]"
Available Upon Request,549300ZWF2ZJDD9EOR96,BBG01498FQC6,IVG,MTAA,EURONEXT MILAN,5081175914,Iveco Group NV,Italy,Industrials,Farm & Heavy Construction Machinery,36046,2023,2022,Non-Hazardous Waste Disposed,Non-Hazardous,Disposed,3071,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.ivecogroup.com/sustainability/publications/sustainability_report_2022""]",298bfad9-40d2-4665-acee-a1e0c5d86d83,e64e61c0-2e34-4296-bf1c-79bfa48be9c0,"[""https://www.ivecogroup.com/-/media/sustainability/publications/sustainability_report/docs/2023_Iveco_Group_Sustainability_Report.pdf?rev=6f08876daf884b26886acab84d7bcd87""]"
Available Upon Request,549300ZWF2ZJDD9EOR96,BBG01498FQC6,IVG,MTAA,EURONEXT MILAN,5081175914,Iveco Group NV,Italy,Industrials,Farm & Heavy Construction Machinery,36046,2023,2021,Total Hazardous Waste Generated,Hazardous,Total Generated,7026,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.ivecogroup.com/sustainability/publications/sustainability_report_2022""]",298bfad9-40d2-4665-acee-a1e0c5d86d83,e64e61c0-2e34-4296-bf1c-79bfa48be9c0,"[""https://www.ivecogroup.com/-/media/sustainability/publications/sustainability_report/docs/2023_Iveco_Group_Sustainability_Report.pdf?rev=6f08876daf884b26886acab84d7bcd87""]"
Available Upon Request,549300ZWF2ZJDD9EOR96,BBG01498FQC6,IVG,MTAA,EURONEXT MILAN,5081175914,Iveco Group NV,Italy,Industrials,Farm & Heavy Construction Machinery,36046,2023,2021,Total Non-Hazardous Waste Generated,Non-Hazardous,Total Generated,69053,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.ivecogroup.com/sustainability/publications/sustainability_report_2022""]",298bfad9-40d2-4665-acee-a1e0c5d86d83,e64e61c0-2e34-4296-bf1c-79bfa48be9c0,"[""https://www.ivecogroup.com/-/media/sustainability/publications/sustainability_report/docs/2023_Iveco_Group_Sustainability_Report.pdf?rev=6f08876daf884b26886acab84d7bcd87""]"
Available Upon Request,549300ZWF2ZJDD9EOR96,BBG01498FQC6,IVG,MTAA,EURONEXT MILAN,5081175914,Iveco Group NV,Italy,Industrials,Farm & Heavy Construction Machinery,36046,2023,2021,Non-Hazardous Waste Disposed,Non-Hazardous,Disposed,2737,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.ivecogroup.com/sustainability/publications/sustainability_report_2022""]",298bfad9-40d2-4665-acee-a1e0c5d86d83,e64e61c0-2e34-4296-bf1c-79bfa48be9c0,"[""https://www.ivecogroup.com/-/media/sustainability/publications/sustainability_report/docs/2023_Iveco_Group_Sustainability_Report.pdf?rev=6f08876daf884b26886acab84d7bcd87""]"
Available Upon Request,549300ZWF2ZJDD9EOR96,BBG01498FQC6,IVG,MTAA,EURONEXT MILAN,5081175914,Iveco Group NV,Italy,Industrials,Farm & Heavy Construction Machinery,36046,2023,2021,Hazardous Waste Recovered,Hazardous,Recovered,4428,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.ivecogroup.com/sustainability/publications/sustainability_report_2022""]",298bfad9-40d2-4665-acee-a1e0c5d86d83,e64e61c0-2e34-4296-bf1c-79bfa48be9c0,"[""https://www.ivecogroup.com/-/media/sustainability/publications/sustainability_report/docs/2023_Iveco_Group_Sustainability_Report.pdf?rev=6f08876daf884b26886acab84d7bcd87""]"
Available Upon Request,549300ZWF2ZJDD9EOR96,BBG01498FQC6,IVG,MTAA,EURONEXT MILAN,5081175914,Iveco Group NV,Italy,Industrials,Farm & Heavy Construction Machinery,36046,2023,2021,Non-Hazardous Waste Recovered,Non-Hazardous,Recovered,66315,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.ivecogroup.com/sustainability/publications/sustainability_report_2022""]",298bfad9-40d2-4665-acee-a1e0c5d86d83,e64e61c0-2e34-4296-bf1c-79bfa48be9c0,"[""https://www.ivecogroup.com/-/media/sustainability/publications/sustainability_report/docs/2023_Iveco_Group_Sustainability_Report.pdf?rev=6f08876daf884b26886acab84d7bcd87""]"
Available Upon Request,549300ZWF2ZJDD9EOR96,BBG01498FQC6,IVG,MTAA,EURONEXT MILAN,5081175914,Iveco Group NV,Italy,Industrials,Farm & Heavy Construction Machinery,36046,2023,2021,Total Waste Generated,Total,Total Generated,76079,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.ivecogroup.com/sustainability/publications/sustainability_report_2022""]",298bfad9-40d2-4665-acee-a1e0c5d86d83,e64e61c0-2e34-4296-bf1c-79bfa48be9c0,"[""https://www.ivecogroup.com/-/media/sustainability/publications/sustainability_report/docs/2023_Iveco_Group_Sustainability_Report.pdf?rev=6f08876daf884b26886acab84d7bcd87""]"
Available Upon Request,549300ZWF2ZJDD9EOR96,BBG01498FQC6,IVG,MTAA,EURONEXT MILAN,5081175914,Iveco Group NV,Italy,Industrials,Farm & Heavy Construction Machinery,36046,2023,2021,Hazardous Waste Disposed,Hazardous,Disposed,2599,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.ivecogroup.com/sustainability/publications/sustainability_report_2022""]",298bfad9-40d2-4665-acee-a1e0c5d86d83,e64e61c0-2e34-4296-bf1c-79bfa48be9c0,"[""https://www.ivecogroup.com/-/media/sustainability/publications/sustainability_report/docs/2023_Iveco_Group_Sustainability_Report.pdf?rev=6f08876daf884b26886acab84d7bcd87""]"
Available Upon Request,549300ZWF2ZJDD9EOR96,BBG01498FQC6,IVG,MTAA,EURONEXT MILAN,5081175914,Iveco Group NV,Italy,Industrials,Farm & Heavy Construction Machinery,36046,2023,2021,Total Waste Recovered,Total,Recovered,70743,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.ivecogroup.com/sustainability/publications/sustainability_report_2022""]",298bfad9-40d2-4665-acee-a1e0c5d86d83,e64e61c0-2e34-4296-bf1c-79bfa48be9c0,"[""https://www.ivecogroup.com/-/media/sustainability/publications/sustainability_report/docs/2023_Iveco_Group_Sustainability_Report.pdf?rev=6f08876daf884b26886acab84d7bcd87""]"
Available Upon Request,549300ZWF2ZJDD9EOR96,BBG01498FQC6,IVG,MTAA,EURONEXT MILAN,5081175914,Iveco Group NV,Italy,Industrials,Farm & Heavy Construction Machinery,36046,2023,2021,Total Waste Disposed,Total,Disposed,5336,Metric Tonnes,Not Specified,"[""Sustainability Report 2023""]","[""https://www.ivecogroup.com/sustainability/publications/sustainability_report_2022""]",298bfad9-40d2-4665-acee-a1e0c5d86d83,e64e61c0-2e34-4296-bf1c-79bfa48be9c0,"[""https://www.ivecogroup.com/-/media/sustainability/publications/sustainability_report/docs/2023_Iveco_Group_Sustainability_Report.pdf?rev=6f08876daf884b26886acab84d7bcd87""]"
Available Upon Request,529900ACS8A6PTQI6141,BBG000BG8GY0,ALSN,XSWX,SIX SWISS EXCHANGE,4295890776,Also Holding AG,Switzerland,Technology,Electronics & Computer Distribution,4229,2023,2023,Total Non-Hazardous Waste Generated,Non-Hazardous,Total Generated,2898.416,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://www.also.com/ec/cms5/en_6000/6000/company/index.jsp#lessoursustainableengagementheadline""]",2a6c6e64-7011-416b-86c1-3f126e8cc585,57679651-71b8-4e2d-843e-7bf36be50161,"[""https://www.also.com/ec/cms5/media/img/6000_holding/reports_and_presentations/2023/annual_report_2023/240219_also_gbesg2023_en_ii.pdf""]"
Available Upon Request,529900ACS8A6PTQI6141,BBG000BG8GY0,ALSN,XSWX,SIX SWISS EXCHANGE,4295890776,Also Holding AG,Switzerland,Technology,Electronics & Computer Distribution,4229,2023,2023,Total Waste Disposed,Total,Disposed,3713.289,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://www.also.com/ec/cms5/en_6000/6000/company/index.jsp#lessoursustainableengagementheadline""]",2a6c6e64-7011-416b-86c1-3f126e8cc585,57679651-71b8-4e2d-843e-7bf36be50161,"[""https://www.also.com/ec/cms5/media/img/6000_holding/reports_and_presentations/2023/annual_report_2023/240219_also_gbesg2023_en_ii.pdf""]"
Available Upon Request,529900ACS8A6PTQI6141,BBG000BG8GY0,ALSN,XSWX,SIX SWISS EXCHANGE,4295890776,Also Holding AG,Switzerland,Technology,Electronics & Computer Distribution,4229,2023,2023,Total Waste Recovered,Total,Recovered,3762.547,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://www.also.com/ec/cms5/en_6000/6000/company/index.jsp#lessoursustainableengagementheadline""]",2a6c6e64-7011-416b-86c1-3f126e8cc585,57679651-71b8-4e2d-843e-7bf36be50161,"[""https://www.also.com/ec/cms5/media/img/6000_holding/reports_and_presentations/2023/annual_report_2023/240219_also_gbesg2023_en_ii.pdf""]"
